fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.924869,0.836777,0.0,0.914201,0.743045,0.163146,0.306278,702.0
1,,0.946395,0.886254,0.0,0.944467,0.794032,0.114246,0.256729,692.0
2,,0.941504,0.87499,0.0,0.935307,0.777838,0.127213,0.273618,689.0
3,,0.936218,0.861675,0.0,0.927228,0.762781,0.139818,0.288012,693.0
4,,0.929783,0.84594,0.0,0.921022,0.753235,0.164381,0.308017,692.0
Mean,,0.9357538000000002,0.8611272,0.0,0.928445,0.7661862,0.1417608,0.2865308,693.6
