fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.918138,0.831338,0.0,0.910365,0.786959,0.172949,0.344426,371.0
1,,0.946087,0.888703,0.0,0.925158,0.80381,0.116308,0.26867,376.0
2,,0.943503,0.882706,0.0,0.923709,0.801882,0.121969,0.28113,377.0
3,,0.938984,0.873307,0.0,0.922994,0.800752,0.131538,0.292037,373.0
4,,0.925549,0.845781,0.0,0.916598,0.794073,0.158614,0.329528,371.0
Mean,,0.9344522,0.864367,0.0,0.9197648,0.7974952,0.1402756,0.30315820000000004,373.6
