fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.348834,-0.33053,0.007282,0.431092,0.299152,0.001094,0.026337,58.0
1,,0.174886,-0.777319,0.173979,0.304935,0.208014,0.00124,0.0271,62.0
2,,0.233278,-1.244157,0.164672,0.21692,0.156627,0.001946,0.037051,37.0
3,,0.304013,-0.307349,0.022731,0.402892,0.276965,0.000889,0.02332,56.0
4,,0.341875,-0.177534,0.004632,0.351784,0.249604,0.000941,0.024848,67.0
Mean,,0.28057719999999997,-0.5673777999999999,0.07465920000000001,0.34152459999999996,0.2380724,0.001222,0.0277312,56.0
