fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.930196,0.442516,0.0,0.860702,0.711201,0.023761,0.139929,32.0
1,,0.914387,0.1698,0.0,0.891603,0.771225,0.026791,0.14846,24.0
2,,0.9459,0.582815,0.0,0.838348,0.694617,0.019854,0.126848,28.0
3,,0.920653,0.477591,0.0,0.847769,0.696192,0.02404,0.140547,28.0
4,,0.948361,0.556104,0.0,0.878016,0.758533,0.01643,0.11624,32.0
Mean,,0.9318994,0.4457652,0.0,0.8632875999999999,0.7263536,0.0221752,0.1344048,28.8
