fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.269303,-1.757685,0.0,0.234356,0.191619,0.000824,0.021158,357.0
1,,0.339392,-0.975663,0.0,0.320984,0.262447,0.001276,0.027085,389.0
2,,0.20312,-2.883884,1.7e-05,0.256649,0.209862,0.002309,0.035109,441.0
3,,0.287981,-1.407705,0.0,0.313075,0.255985,0.00154,0.027232,364.0
4,,0.330366,-1.075493,0.0,0.30648,0.250523,0.001214,0.024971,465.0
Mean,,0.28603239999999996,-1.620086,3.4e-06,0.28630880000000003,0.2340872,0.0014325999999999998,0.027111000000000003,403.2
