epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,2,,,0.8219087719917297,0.8229475021362305,0.8219087719917297
0,2,0.9346816539764404,,,,
1,5,,,1.426607370376587,1.4570850133895874,1.426607370376587
1,5,0.5441091656684875,,,,
2,8,,,0.37678202986717224,0.38387447595596313,0.37678202986717224
2,8,0.7215566635131836,,,,
3,11,,,0.407139390707016,0.4109460413455963,0.407139390707016
3,11,0.429677814245224,,,,
4,14,,,0.29414036870002747,0.3000853955745697,0.29414036870002747
4,14,0.2539356052875519,,,,
5,17,,,0.044169291853904724,0.0668613612651825,0.044169291853904724
5,17,0.3205365836620331,,,,
6,20,,,0.22107915580272675,0.22392740845680237,0.22107915580272675
6,20,0.12889134883880615,,,,
7,23,,,0.05592135712504387,0.06301138550043106,0.05592133104801178
7,23,0.16083237528800964,,,,
8,26,,,0.06109678000211716,0.07016880065202713,0.06109678000211716
8,26,0.1296415776014328,,,,
9,29,,,0.11343590170145035,0.12034955620765686,0.11343589425086975
9,29,0.06484518945217133,,,,
10,32,,,0.04430198669433594,0.058448243886232376,0.044301994144916534
10,32,0.08123824000358582,,,,
11,35,,,0.023372812196612358,0.03072347491979599,0.023372815921902657
11,35,0.07256674021482468,,,,
12,38,,,0.05977195128798485,0.06547568738460541,0.05977195128798485
12,38,0.05684126168489456,,,,
13,41,,,0.03462078049778938,0.04807261750102043,0.03462078794836998
13,41,0.05325194448232651,,,,
14,44,,,0.03890683501958847,0.04326549544930458,0.03890683129429817
14,44,0.04864083230495453,,,,
15,47,,,0.029796354472637177,0.03544742614030838,0.029796354472637177
15,47,0.047512754797935486,,,,
16,49,,0.04452187940478325,,,
16,50,,,0.02658897079527378,0.033900581300258636,0.02658897452056408
16,50,0.0466582328081131,,,,
17,53,,,0.041478388011455536,0.04588941112160683,0.041478391736745834
17,53,0.043141573667526245,,,,
18,56,,,0.019127756357192993,0.028309905901551247,0.01912776008248329
18,56,0.04366184398531914,,,,
19,59,,,0.03212955221533775,0.035957563668489456,0.03212955221533775
19,59,0.042862676084041595,,,,
20,62,,,0.03168998658657074,0.03680947422981262,0.03168998658657074
20,62,0.04072440788149834,,,,
21,65,,,0.01871769316494465,0.02588074654340744,0.01871768943965435
21,65,0.04483122006058693,,,,
22,68,,,0.04154280200600624,0.04592039808630943,0.04154279828071594
22,68,0.03816062584519386,,,,
23,71,,,0.019168421626091003,0.027271872386336327,0.01916843093931675
23,71,0.04682406783103943,,,,
24,74,,,0.02773628570139408,0.03358166664838791,0.02773629128932953
24,74,0.04411541298031807,,,,
25,77,,,0.044054921716451645,0.04788452759385109,0.04405492916703224
25,77,0.04027821868658066,,,,
26,80,,,0.018939724192023277,0.024959906935691833,0.01893972046673298
26,80,0.04442168399691582,,,,
27,83,,,0.017858998849987984,0.024220522493124008,0.017858995124697685
27,83,0.04494897276163101,,,,
28,86,,,0.04064593464136124,0.04406017065048218,0.04064593464136124
28,86,0.044871263206005096,,,,
29,89,,,0.027117744088172913,0.03368368744850159,0.027117755264043808
29,89,0.04123064503073692,,,,
30,92,,,0.026089884340763092,0.03055601567029953,0.02608988620340824
30,92,0.04628302529454231,,,,
31,95,,,0.03332521393895149,0.036589473485946655,0.0333252027630806
31,95,0.04435383901000023,,,,
32,98,,,0.01987452432513237,0.024434659630060196,0.019874518737196922
32,98,0.03752276673913002,,,,
33,99,,0.04052084684371948,,,
33,101,,,0.018144220113754272,0.025471551343798637,0.01814422197639942
33,101,0.043025754392147064,,,,
34,104,,,0.03171500191092491,0.03601466864347458,0.03171500936150551
34,104,0.04502827301621437,,,,
35,107,,,0.027790492400527,0.03243406116962433,0.027790492400527
35,107,0.03988470509648323,,,,
36,110,,,0.019515855237841606,0.024717343971133232,0.019515853375196457
36,110,0.0415254607796669,,,,
37,113,,,0.019009627401828766,0.023776259273290634,0.019009623676538467
37,113,0.039815593510866165,,,,
38,116,,,0.025021592155098915,0.02797950990498066,0.025021584704518318
38,116,0.03963201865553856,,,,
39,119,,,0.02771495282649994,0.03166952356696129,0.02771495282649994
39,119,0.04064134880900383,,,,
40,122,,,0.026645613834261894,0.030981121584773064,0.026645619422197342
40,122,0.037962716072797775,,,,
41,125,,,0.02447463385760784,0.028930336236953735,0.0244746170938015
41,125,0.03786303475499153,,,,
42,128,,,0.025530055165290833,0.028590215370059013,0.025530070066452026
42,128,0.042453307658433914,,,,
43,131,,,0.022320643067359924,0.025733932852745056,0.022320643067359924
43,131,0.0407370999455452,,,,
44,134,,,0.020792849361896515,0.024606849998235703,0.020792845636606216
44,134,0.04315393418073654,,,,
45,137,,,0.02436872012913227,0.027095414698123932,0.024368705227971077
45,137,0.03862527757883072,,,,
46,140,,,0.02442244626581669,0.028563957661390305,0.024422433227300644
46,140,0.03944917023181915,,,,
47,143,,,0.023535676300525665,0.027892686426639557,0.023535683751106262
47,143,0.043066006153821945,,,,
48,146,,,0.023142389953136444,0.026808662340044975,0.023142384365200996
48,146,0.038008078932762146,,,,
49,149,,0.03637368977069855,,,
49,149,,,0.022730020806193352,0.026009494438767433,0.022730007767677307
49,149,0.04016094282269478,,,,
