fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.92227,0.817865,0.0,0.906049,0.725495,0.181651,0.329821,628.0
1,,0.813289,0.369916,0.0,0.79521,0.593698,0.69809,0.689918,712.0
2,,0.913773,0.791903,0.0,0.905788,0.727748,0.209178,0.360589,719.0
3,,0.928886,0.823672,0.0,0.919801,0.751153,0.184624,0.336731,880.0
4,,0.828054,0.486191,0.0,0.816782,0.61318,0.52296,0.598927,877.0
Mean,,0.8812544000000001,0.6579094,0.0,0.868726,0.6822547999999999,0.35930059999999997,0.4631971999999999,763.2
