fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.881872,0.723518,0.0,0.829107,0.651361,0.122902,0.259849,632.0
1,,0.756726,0.260275,0.0,0.641975,0.469659,0.319265,0.40955,522.0
2,,0.870703,0.701386,0.0,0.810724,0.62955,0.120606,0.248251,335.0
3,,0.881721,0.709417,0.0,0.845559,0.669582,0.12148,0.251188,567.0
4,,0.774349,0.39097,0.0,0.67013,0.4946,0.285066,0.38675,572.0
Mean,,0.8330741999999999,0.5571132,0.0,0.759499,0.5829504,0.1938638,0.3111176,525.6
