fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.891439,0.745742,0.0,0.836056,0.661007,0.113023,0.248935,632.0
1,,0.781299,0.370758,0.0,0.681752,0.504882,0.27158,0.378997,522.0
2,,0.887202,0.736076,0.0,0.83299,0.654629,0.106595,0.23472,335.0
3,,0.88339,0.716359,0.0,0.836482,0.660969,0.118578,0.251972,567.0
4,,0.765407,0.352303,0.0,0.623693,0.457193,0.303164,0.400022,572.0
Mean,,0.8417474,0.5842476,0.0,0.7621946000000002,0.587736,0.182588,0.3029292,525.6
