fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.88035,0.750186,0.0,0.784873,0.658632,0.280271,0.421641,1157.0
1,,0.761556,0.421283,0.0,0.635201,0.525191,0.622534,0.672126,1270.0
2,,0.881767,0.749892,0.0,0.795957,0.668299,0.271654,0.420743,1228.0
3,,0.816769,0.558679,0.0,0.744891,0.613013,0.243035,0.394862,513.0
4,,0.789979,0.429693,0.0,0.658208,0.545742,0.651117,0.68087,1084.0
Mean,,0.8260842,0.5819466,0.0,0.7238260000000001,0.6021753999999999,0.41372219999999993,0.5180484,1050.4
