fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.932037,0.79798,0.0,0.92016,0.811217,0.19072,0.336473,61.0
1,,0.701852,0.207433,0.0,0.714882,0.575499,0.776886,0.712781,60.0
2,,0.940185,0.809769,0.0,0.935731,0.821826,0.203302,0.351411,76.0
3,,0.937949,0.780107,0.0,0.930648,0.826659,0.230844,0.382973,62.0
4,,0.809912,0.246006,0.0,0.863113,0.722583,0.886835,0.777745,53.0
Mean,,0.864387,0.5682590000000001,0.0,0.8729068,0.7515568,0.45771740000000005,0.5122766,62.4
