fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.860286,0.718445,0.0,0.858307,0.731672,0.278613,0.43817,521.0
1,,0.747968,0.404049,0.0,0.747693,0.619057,0.589403,0.626749,546.0
2,,0.865362,0.728666,0.0,0.866185,0.739386,0.27215,0.427742,519.0
3,,0.793897,0.570381,0.0,0.802585,0.674679,0.326314,0.506875,145.0
4,,0.779776,0.430509,0.0,0.782206,0.653155,0.580462,0.618531,453.0
Mean,,0.8094577999999999,0.5704100000000001,0.0,0.8113952000000001,0.6835898,0.4093884,0.5236134,436.8
