Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Ionizable_Lipid_to_mRNA_weight_ratio,Dose/Cells,Num_tails,Num_carbon_in_tail,MolWt,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB
32.769248901207305,20.787634408602145,40.0,1.8559199999999996,10.0,3.4339872044851463,4.0,10,6.628235801722107,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,30.0,30.0,1.0,26.25958075,4.88505622632418,4.0,14,7.293669848017215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
46.3,9.4,42.7,1.6,18.58415766540049,5.008454660396552,2.0,12,6.263190621988187,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25.0,30.0,30.0,1.0,19.09893829,4.569487995950957,3.0,12,6.972031578242556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
40.0,16.320967741935494,31.405146773567857,1.4571360000000009,10.0,3.4339872044851463,2.0,12,6.187672572380949,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46.3,9.4,42.7,1.6,33.486587769041506,5.594312423272215,10.0,12,8.04070876711112,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25.0,30.0,30.0,1.0,6.218391023,3.4686053792552576,2.0,7,5.864959837989714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
25.0,30.0,30.0,1.0,8.974047069,3.825816439291362,4.0,14,6.230034497317393,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
25.0,30.0,30.0,1.0,10.96515295,4.022235496691952,4.0,4,6.429701735946264,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
25.0,30.0,30.0,1.0,10.71138525,3.9992446748880974,2.0,6,6.40802619360887,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
