,Li_pulmonary,Liu_iphos,Lee_unsat,AGILE,Whitehead_siRNA,Zhou_dendrimer
0,,0.5273008654328216,0.04413674147523748,0.3508295335139252,0.4553687263132974,0.42399653163982376
1,,0.2974631034671324,0.9268715709799871,0.12095090279853087,0.43621819626804265,0.31163352988821164
2,,0.36641443205683916,0.2795326960098374,0.3380004434461551,0.40050635706314097,0.36506853879058965
3,,0.1334827002185349,0.3236694374850749,0.31080369795532764,0.4496546337440598,0.20355520641772645
4,,0.43094580368566726,0.11769797726729996,0.446675599857326,0.4934913195959023,0.42822088888927634
