,Li_pulmonary,Liu_iphos,Lee_unsat,AGILE,Whitehead_siRNA,Zhou_dendrimer
0,,0.49211981386129144,0.4305638865942964,0.48556253856296305,0.5420024790015397,0.4675806683363571
1,,0.3484420540864977,0.5719074603161597,0.16125796311331833,0.4394827587509405,0.3550812521589351
2,,0.37516149977023294,0.5378826850764938,0.36981006631048097,0.4979635981276932,0.44584434163596554
3,,0.25825831740194144,0.3992077146448996,0.3579725415507325,0.42583338221190975,0.32884650028113566
4,,0.4084501468288143,0.4701065721196942,0.583853299004284,0.47834540244430007,0.5132083422474197
