fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.946211,0.863608,0.0,0.935659,0.833807,0.128289,0.26248,53.0
1,,0.928271,0.805407,0.0,0.896816,0.776237,0.238231,0.393866,52.0
2,,0.921036,0.787477,0.0,0.906113,0.782453,0.241749,0.382946,46.0
3,,0.925036,0.808941,0.0,0.924751,0.813379,0.182021,0.327417,55.0
4,,0.763295,0.275787,0.0,0.839119,0.704941,0.687888,0.623663,54.0
Mean,,0.8967698000000001,0.708244,0.0,0.9004916,0.7821634,0.2956356,0.39807440000000005,52.0
