fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.917687,0.825834,0.0,0.910051,0.740264,0.161328,0.305694,703.0
1,,0.881228,0.744463,0.0,0.874015,0.688556,0.252116,0.378729,738.0
2,,0.925134,0.83681,0.0,0.915681,0.740817,0.167776,0.312121,696.0
3,,0.900738,0.786129,0.0,0.892658,0.718202,0.198411,0.343152,720.0
4,,0.802587,0.439738,0.0,0.794328,0.595997,0.549986,0.595132,875.0
Mean,,0.8854748000000001,0.7265948,0.0,0.8773466000000001,0.6967671999999999,0.26592340000000003,0.3869656,746.4
