fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.1725406695914652,0.01483509601390609,0.13562083173994016,0.0017048656355258434,0.03086838575757577,66.0,
1,0.12126900924400717,-0.02450317756965048,0.04769567047158546,0.0016743745961772644,0.030390818656716428,67.0,
2,0.07751512176812203,-0.044719663151271405,0.08741711230449836,0.001689439620172319,0.030810994142857158,70.0,
3,0.24268534005417638,-0.7965705874391074,0.2208902938761472,0.0019130393883620828,0.037866481538461526,65.0,
4,0.260923702062052,0.037079086187306265,0.23445920668715556,0.0015643872638002282,0.029617250441176475,68.0,
Mean,0.17498676854396455,-0.16277584919176338,0.14521662301586535,0.0017092213008075476,0.03191078610735747,67.2,
