fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.9031750393821917,0.1958247110689788,0.8094380230958065,0.04117005742791991,0.16844653161578946,19.0,
1,0.7877713929900227,0.24264361244230392,0.6554735434976003,0.04558439152096159,0.18598131409444443,18.0,
2,0.8734904434195775,0.211025172967661,0.5304488561511732,0.043797444394003994,0.17255513905789477,19.0,
3,0.7871649343825182,0.08942099653812374,0.7035956609324696,0.04226855038983686,0.17424157808000001,20.0,
4,0.6441528315142137,0.15740159182884872,0.3988271956364675,0.030377094454785994,0.15363181859375,16.0,
Mean,0.7991509283377047,0.17926321696918324,0.6195566558627034,0.04063950763750167,0.17097127628837572,18.4,
