fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.10795100962136193,-0.7465913153557175,0.16730375277087278,0.0008167344500722781,0.016679201420765042,366.0,
1,0.038584136958023194,-0.8169327307124845,0.17145179445622466,0.0009337969492674033,0.015742102744565202,368.0,
2,0.052260475667051776,-0.6339626067777635,0.1454749774882518,0.0008041980550692607,0.015318741967213119,366.0,
3,-0.026401646713977947,-2.8131288622739485,0.08273594982454005,0.0016888600391077168,0.028289826639344224,366.0,
4,0.027888747193873166,-0.8508535383842055,0.09776332011668148,0.0008654891579652018,0.01473477538251364,366.0,
Mean,0.04005654454526642,-1.172293810700824,0.13294595893131414,0.0010218157302963721,0.018152929630880246,366.4,
