fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.4693163512015983,0.14165122620894322,0.3323551132655619,0.044083320957016475,0.17150148048125,48.0,
1,0.6089149465726156,0.11110990565723788,0.5285819548531273,0.050134209702857015,0.19339682288666668,45.0,
2,0.5632182197784846,0.15098159892573437,0.4297738872175658,0.04424652378789646,0.17549772986,50.0,
3,0.4376273562098504,-0.09185798672436651,0.3514387986195778,0.0609369932034081,0.21453521753541663,48.0,
4,0.5921083184502853,0.12823529129964217,0.5317785926927223,0.03743605043614364,0.17288300847333332,45.0,
Mean,0.5342370384425669,0.08802400707343823,0.4347856693297111,0.04736741961746434,0.18556285184733334,47.2,
