fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.8090038850919763,0.4363857117055586,0.626707854745441,0.020642094351318137,0.09843630670833332,24.0,
1,0.9121908735880735,0.5306871298674118,0.7540742509491365,0.02072048322036513,0.09709523045,24.0,
2,0.9544034543303994,0.7105769357208944,0.9406980769948865,0.00890670395136532,0.07008936620625,16.0,
3,0.8821085070896276,0.47070585414330446,0.8778148099816276,0.02206185315718985,0.10905406497916666,24.0,
4,0.8929678121790837,0.6439944996732436,0.796893014898958,0.015719402003744533,0.09040180794166668,24.0,
Mean,0.8901349064558322,0.5584700262220826,0.7992376015140098,0.017610107336796594,0.09301535525708333,22.4,
