fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.5181714070175566,0.2685016070505543,2.2292028564096986e-05,0.6286429047883677,0.44570843675050004,0.026238383873324445,60,
1,0.4401075607688777,0.19369466504593136,0.0004335546287772107,0.5624105416097753,0.37247836435838433,0.02677115543061549,60,
2,0.46453160960941486,0.21578961632631383,0.00031021309894299225,0.4853444627772677,0.3157252947084803,0.028844931018256206,56,
3,0.42435190772112363,0.18007454158655703,0.0008093379973322685,0.41343965298039287,0.3085407300406672,0.02891257037928503,59,
4,0.48751180124908994,0.23766775635713216,0.0003811048448428235,0.5202021506355213,0.35989730436818657,0.02798714155374506,49,
