fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.5558368422599996,0.3089545952135677,6.41695674861577e-11,0.4854296609839213,0.35558256238735486,0.023772581058185045,118,
1,0.4778573415397006,0.22834763886339007,6.645322423086922e-08,0.4708507815062362,0.3520006084746825,0.02438555074151862,115,
2,0.47173120624109477,0.2225303309416783,1.333527278952066e-07,0.42524550037538716,0.3200193089397403,0.026905133513601357,113,
3,0.40881077802085447,0.16712625222601635,6.9422284408726075e-06,0.4505470095230373,0.366922957289726,0.028458710013363503,113,
4,0.5505035904222871,0.30305420306782926,2.670847793249842e-10,0.5043480236658192,0.3762436953209555,0.02512755185766982,113,
