fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.8710780322649884,0.7587769382946441,3.4782646740426393e-20,0.8144838090206973,0.6360715654779747,0.0370468395217653,62,
1,0.857913057429691,0.7360148141083603,5.278615877114183e-19,0.8156980783733994,0.6382240919262927,0.04144083208271822,62,
2,0.8318090835773211,0.6919063515217427,5.603337283310927e-17,0.7965272319139658,0.6188787167282638,0.045386227150919424,62,
3,0.7841719264874146,0.6149256102909832,4.771975755155919e-14,0.7964695819448587,0.6462971339200241,0.060156413080182505,62,
4,0.821755984842021,0.6752828986236797,2.742580244387177e-16,0.8021794511989053,0.6214224061290344,0.045403303147137,62,
