fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.403457,-0.044849,1e-06,0.252438,0.181422,0.000571,0.020463,133.0
1,,0.591482,0.185654,0.0,0.432162,0.323246,0.000572,0.021155,129.0
2,,0.545491,-0.028776,0.0,0.362218,0.264121,0.000741,0.023845,124.0
3,,0.586796,0.147653,0.0,0.398625,0.293881,0.000645,0.022468,136.0
4,,0.536896,0.182356,0.0,0.299684,0.216279,0.000556,0.02032,118.0
Mean,,0.5328244,0.0884076,2e-07,0.34902540000000004,0.25578979999999996,0.000617,0.0216502,128.0
