fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.9282,0.514456,0.0,0.869783,0.723977,0.020695,0.129608,32.0
1,,0.90264,0.274404,0.0,0.894068,0.785147,0.023415,0.137531,24.0
2,,0.95416,0.659594,0.0,0.857773,0.722414,0.0162,0.113487,28.0
3,,0.928224,0.534074,0.0,0.871233,0.71878,0.021441,0.132766,28.0
4,,0.956386,0.610699,0.0,0.890098,0.762049,0.01441,0.109166,32.0
Mean,,0.9339220000000001,0.5186453999999999,0.0,0.876591,0.7424734000000001,0.019232199999999998,0.12451160000000001,28.8
