fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.367605,-0.4295,0.004529,0.469057,0.341628,0.001175,0.02717,58.0
1,,0.266499,-0.565713,0.036284,0.411097,0.279121,0.001093,0.025712,62.0
2,,0.241559,-1.102464,0.14977,0.164207,0.121896,0.001823,0.035338,37.0
3,,0.383101,-0.264928,0.003565,0.436383,0.292048,0.00086,0.023716,56.0
4,,0.400794,-0.240463,0.000777,0.472305,0.341277,0.000991,0.025445,67.0
Mean,,0.33191160000000003,-0.5206136,0.038985,0.39060979999999995,0.275194,0.0011883999999999998,0.0274762,56.0
