fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.855935,0.595053,0.0,0.830057,0.692044,0.009825,0.074283,32.0
1,,0.784477,0.365228,6e-06,0.750764,0.615422,0.014403,0.091254,24.0
2,,0.870258,0.661489,0.0,0.864793,0.716048,0.008801,0.071765,28.0
3,,0.857496,0.617015,0.0,0.846776,0.712831,0.010396,0.076191,28.0
4,,0.865907,0.648867,0.0,0.834204,0.694292,0.007677,0.069415,32.0
Mean,,0.8468146000000001,0.5775304,1.2e-06,0.8253188,0.6861273999999999,0.010220400000000001,0.0765816,28.8
