fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.469568,-0.347252,0.000118,0.40764,0.306326,0.00239,0.040622,62.0
1,,0.279446,-0.699049,0.093931,0.297545,0.245741,0.002922,0.043462,37.0
2,,0.300205,-1.012972,0.032324,0.288914,0.212421,0.002905,0.043917,51.0
3,,0.444769,-0.307554,0.000183,0.363715,0.280524,0.002322,0.039958,66.0
4,,0.498529,-0.109647,0.000311,0.479795,0.363008,0.002219,0.038311,48.0
Mean,,0.3985034,-0.49529480000000004,0.025373399999999997,0.36752179999999995,0.28160399999999997,0.0025516000000000002,0.04125399999999999,52.8
