fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.413458,-0.373029,0.000205,0.379201,0.277438,0.001887,0.036671,76.0
1,,0.448389,-0.219656,4.9e-05,0.360807,0.257219,0.001676,0.034888,76.0
2,,0.382111,-0.641161,0.000659,0.370651,0.269201,0.002255,0.039982,76.0
3,,0.45406,-0.153459,6.2e-05,0.380762,0.271436,0.001493,0.032375,72.0
4,insufficient_data,0.997651,-0.052616,0.002349,1.0,1.0,0.002939,0.054108,4.0
Mean,,0.5391338,-0.2879842,0.0006647999999999999,0.49828419999999995,0.4150588,0.00205,0.039604799999999996,60.8
