fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.718793,0.078012,2e-06,0.45608,0.383761,0.002793,0.031236,33.0
1,,0.820706,0.483868,0.0,0.537076,0.454257,0.002957,0.032538,28.0
2,,0.86074,0.385078,0.0,0.583633,0.49351,0.003735,0.04812,29.0
3,,0.929888,0.732322,0.0,0.605151,0.519784,0.001611,0.030006,22.0
4,,0.889604,0.683234,0.0,0.580384,0.487561,0.001952,0.029137,24.0
Mean,,0.8439462000000001,0.4725028,4e-07,0.5524648,0.4677746,0.0026096,0.0342074,27.2
