fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.997287,0.99317,0.0,0.992214,0.960702,0.000308,0.007254,61.0
1,,0.994426,0.987883,0.0,0.96497,0.931151,0.000573,0.00742,58.0
2,,0.999836,0.999582,0.0,0.999358,0.993933,1.7e-05,0.001734,32.0
3,,0.99384,0.986103,0.0,0.970856,0.930012,0.000603,0.00879,66.0
4,,0.996218,0.992007,0.0,0.984258,0.953248,0.000316,0.005592,59.0
Mean,,0.9963214,0.9917489999999999,0.0,0.9823312,0.9538091999999999,0.0003634,0.006157999999999999,55.2
