fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.933269,0.860271,0.0,0.299315,0.244732,4.2e-05,0.003858,357.0
1,,0.952805,0.902097,0.0,0.440199,0.359882,6.3e-05,0.005202,389.0
2,,0.960577,0.91832,0.0,0.422355,0.345242,4.9e-05,0.004465,441.0
3,,0.947276,0.891443,0.0,0.438057,0.358163,6.9e-05,0.005217,364.0
4,,0.951321,0.899082,0.0,0.418843,0.342351,5.9e-05,0.004844,465.0
Mean,,0.9490496,0.8942425999999999,0.0,0.40375379999999994,0.33007400000000003,5.64e-05,0.0047172,403.2
