fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.975906,0.950198,0.0,0.940741,0.838201,0.002123,0.032914,32.0
1,,0.973389,0.931999,0.0,0.934828,0.815787,0.002194,0.034439,24.0
2,,0.983582,0.962102,0.0,0.951287,0.856469,0.001804,0.026593,28.0
3,,0.970709,0.938698,0.0,0.922548,0.808935,0.002821,0.041228,28.0
4,,0.974763,0.946795,0.0,0.923404,0.813423,0.001969,0.0308,32.0
Mean,,0.9756698,0.9459584000000001,0.0,0.9345616,0.8265629999999999,0.0021822,0.033194800000000003,28.8
