fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.972729,0.936079,0.0,0.864131,0.752163,3.5e-05,0.004354,133.0
1,,0.975389,0.945313,0.0,0.898519,0.787796,3.8e-05,0.00441,129.0
2,,0.987411,0.971697,0.0,0.892399,0.781641,2e-05,0.003349,124.0
3,,0.970419,0.934354,0.0,0.89299,0.778947,5e-05,0.005105,136.0
4,,0.983364,0.962179,0.0,0.932668,0.828141,2.6e-05,0.003592,118.0
Mean,,0.9778624,0.9499243999999999,0.0,0.8961414000000001,0.7857376,3.38e-05,0.004162000000000001,128.0
