fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.98073,0.958841,0.0,0.939293,0.839818,0.000647,0.013044,45.0
1,,0.9804,0.958553,0.0,0.936096,0.82209,0.000776,0.015072,54.0
2,,0.97958,0.957048,0.0,0.939778,0.847007,0.000726,0.012284,48.0
3,,0.979219,0.954585,0.0,0.941869,0.842658,0.000714,0.01411,54.0
4,,0.987834,0.973805,0.0,0.951469,0.847391,0.000452,0.012107,51.0
Mean,,0.9815526,0.9605664,0.0,0.9417010000000001,0.8397928,0.0006630000000000001,0.013323400000000003,50.4
