fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.809004,0.436386,2e-06,0.626708,0.455546,0.020642,0.098436,24.0
1,,0.912191,0.530687,0.0,0.754074,0.587543,0.02072,0.097095,24.0
2,,0.954403,0.710577,0.0,0.940698,0.882692,0.008907,0.070089,16.0
3,,0.882109,0.470706,0.0,0.877815,0.762462,0.022062,0.109054,24.0
4,,0.892968,0.643994,0.0,0.796893,0.626955,0.015719,0.090402,24.0
Mean,,0.8901349999999999,0.55847,4e-07,0.7992376,0.6630396000000001,0.017609999999999997,0.09301519999999999,22.4
