fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.107951,-0.746591,0.038999,0.167304,0.136867,0.000817,0.016679,366.0
1,,0.038584,-0.816933,0.460558,0.171452,0.14023,0.000934,0.015742,368.0
2,,0.05226,-0.633963,0.318734,0.145475,0.119042,0.000804,0.015319,366.0
3,,-0.026402,-2.813129,0.614646,0.082736,0.069495,0.001689,0.02829,366.0
4,,0.027889,-0.850854,0.59485,0.097763,0.079979,0.000865,0.014735,366.0
Mean,,0.0400564,-1.1722940000000002,0.4055574,0.132946,0.1091226,0.0010218,0.018153,366.4
