fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.735911,0.253705,4.2e-05,0.667255,0.509312,0.013942,0.099684,24.0
1,,0.77669,0.248317,8e-06,0.79555,0.633403,0.016957,0.106963,24.0
2,,0.887393,0.569298,5e-06,0.878268,0.775338,0.010934,0.089996,16.0
3,,0.729337,0.366618,5.3e-05,0.911845,0.78225,0.013431,0.098739,24.0
4,,0.783921,0.448144,6e-06,0.805248,0.656938,0.012511,0.092876,24.0
Mean,,0.7826504,0.3772164,2.28e-05,0.8116331999999999,0.6714482,0.013554999999999998,0.0976516,22.4
