fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.469316,0.141651,0.000765,0.332355,0.244058,0.044083,0.171501,48.0
1,,0.608915,0.11111,9e-06,0.528582,0.37514,0.050134,0.193397,45.0
2,,0.563218,0.150982,2.1e-05,0.429774,0.30428,0.044247,0.175498,50.0
3,,0.437627,-0.091858,0.001867,0.351439,0.244279,0.060937,0.214535,48.0
4,,0.592108,0.128235,1.8e-05,0.531779,0.380319,0.037436,0.172883,45.0
Mean,,0.5342368,0.088024,0.0005359999999999999,0.43478580000000006,0.3096152,0.0473674,0.1855628,47.2
