fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.846445,0.687654,0.0,0.847592,0.703261,0.00477,0.048088,57.0
1,,0.846806,0.658629,0.0,0.78241,0.59409,0.006418,0.060739,57.0
2,,0.882023,0.725554,0.0,0.865623,0.687981,0.004933,0.052955,66.0
3,,0.885681,0.621752,0.0,0.828108,0.635484,0.006359,0.065582,60.0
4,,0.881226,0.691653,0.0,0.86048,0.664023,0.004861,0.05475,60.0
Mean,,0.8684362,0.6770484000000001,0.0,0.8368426000000001,0.6569678,0.0054682,0.05642280000000001,60.0
