fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.423853,0.170416,0.017493,0.293669,0.242997,0.003043,0.033582,31.0
1,,0.502172,0.160983,0.006468,0.379231,0.309524,0.004949,0.038532,28.0
2,,0.550427,0.206601,0.004358,0.460614,0.385337,0.005564,0.046607,25.0
3,,0.483891,-0.008528,0.007823,0.538282,0.465521,0.006237,0.070969,29.0
4,,0.552439,0.034883,0.002808,0.403977,0.315497,0.003748,0.030827,27.0
Mean,,0.5025564,0.11287100000000001,0.007790000000000001,0.4151546,0.34377520000000006,0.004708200000000001,0.0441034,28.0
