smiles,quantified_toxicity
*CN(C*)CCOCCOCCN(C*)CC#Cc1ccc(C2CCC(CCC)CC2)cc1,92.85
*CN(C*)CCN(C)CCN(C*)CC#Cc1ccc(CCCC)cc1,98.1
*CN(C*)CCN(C)CCN(C*)CC#Cc1ccc(CCCCCC)cc1,89.4
*CN(C*)CCN(C)CCN(C*)CC#Cc1ccc(C2CCC(CCC)CC2)cc1,95.65
*CN(C*)CCCN(C)CCCN(C*)CC#Cc1ccc(CCCC)cc1,98.35
*CN(C*)CCCN(C)CCCN(C*)CC#Cc1ccc(CCCCCC)cc1,95.9
*CN(C*)CCCN(C)CCCN(C*)CC#Cc1ccc(C2CCC(CCC)CC2)cc1,94.6
*CC(CC#Cc1ccc(CCCC)cc1)CCN(CCN(C*)C*)CCN(C*)C*,91.5
*CC(CC#Cc1ccc(CCCCCC)cc1)CCN(CCN(C*)C*)CCN(C*)C*,90.0
*CC(CC#Cc1ccc(C2CCC(CCC)CC2)cc1)CCN(CCN(C*)C*)CCN(C*)C*,94.05
*CN(C*)CCCN1CCN(CCCN(C*)CC#Cc2ccc(CCCC)cc2)CC1,97.8
*CN(C*)CCCN1CCN(CCCN(C*)CC#Cc2ccc(CCCCCC)cc2)CC1,98.65
*CN(C*)CCCN1CCN(CCCN(C*)CC#Cc2ccc(C3CCC(CCC)CC3)cc2)CC1,95.6
