global_actual,global_preds
0.93083,0.633681586440427
0.95127,0.6714432345777285
1.0,0.7618594691276689
1.0,0.8914565051927709
0.976,0.8396932277433286
0.99673,0.8311421266252021
1.0,0.7922113869913842
0.96133,0.7336973387667891
0.99187,0.7742988776970698
0.98033,0.7658010578320973
1.0,0.7615815065901124
1.0,-0.3140969368922315
1.0,-0.4657541038018781
1.0,-0.600279043769106
1.0,-0.5661681694963941
0.92244,-0.7707673895797705
0.95637,-0.0314121322703614
1.0,-0.1967153481290586
1.0,-0.1613279918340528
0.89751,-0.3492094267224988
1.0,-0.4833972547610031
0.99425,0.7036225194203097
0.96935,0.4102465253463818
0.95594,0.822791298217402
0.86782,0.5702509025787308
1.0,0.8530478138373007
0.92529,0.6022152623663675
0.95019,0.7709238703183848
0.98084,0.3204588093289213
0.92146,0.0449344493675516
0.9751,0.8714357143126048
0.97126,0.859953388253361
0.95785,0.7385814656392967
1.0,0.6019166713436405
0.93295,0.3432702170931629
0.97126,0.9049082935728996
0.96552,0.8934790327617274
0.97318,0.7699506234280479
1.0,0.6386124064111368
0.91379,0.3792506423368908
1.0,0.8017540954316752
0.94444,0.5510509850051436
1.0,0.6168691550194598
0.89847,0.3074898463046327
0.76503,-1.913649477662182
0.7459,-2.2647117344915544
0.69945,-2.449695029217021
0.39071,-0.9002755395543127
0.3,-0.9796724549347277
1.0,0.9744967782633526
0.985,0.9542095811174292
1.0,0.7912138755303556
0.905,0.817287920780394
0.885,0.8395577925579512
1.0,0.7943419171005123
1.0,1.0686745612832522
0.925,1.0479096329012998
1.0,0.8750157825142283
0.97,0.9000421311229061
0.97,0.9222449333230156
0.95,0.8745898924974852
0.86,1.0950728301588888
0.94,1.07491840413568
0.925,0.9284990004159162
0.94,0.9480413400431188
0.965,0.9666633540246716
0.99,0.9256604776551112
0.965,1.0818916241427392
0.975,1.058945836467937
0.95,0.9758926030925364
0.985,0.9910642239223638
0.98,1.0043191596726038
1.0,0.971905581319544
0.90733,-2.767756461881573
0.94567,-1.261158755368307
0.99333,-1.192335504675819
0.98333,-1.4211632226027742
0.90733,-1.1828695860415896
0.993,-1.142708481470131
0.88167,-1.1925601499593774
0.92833,-1.151012004765336
0.94233,-1.0925794624577234
0.937,-1.0787339688178228
0.75767,-2.767756461881573
0.90767,-1.261158755368307
0.88033,-1.192335504675819
0.91233,-1.4211632226027742
0.847,-1.1828695860415896
0.895,-1.142708481470131
0.83233,-1.1925601499593774
0.89767,-1.151012004765336
0.90033,-1.0925794624577234
0.83033,-1.0787339688178228
0.42233,-2.767756461881573
0.799,-1.261158755368307
0.826,-1.192335504675819
0.81433,-1.4211632226027742
0.80133,-1.1828695860415896
0.80167,-1.142708481470131
0.736,-1.1925601499593774
0.81567,-1.151012004765336
0.795,-1.0925794624577234
0.59767,-1.0787338248144356
0.952,0.1396394557875101
0.9415,0.1461165841267128
0.958,0.1784027284825799
0.9245,0.1527719436578332
0.961,0.1450322836244423
1.0,0.1491509964947521
