fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.610639,0.200338,0.0,0.553549,0.394129,0.355467,0.430213,632.0
1,,0.816076,0.626535,0.0,0.761114,0.580941,0.161187,0.282552,522.0
2,,0.712173,0.446002,0.0,0.621328,0.450958,0.223751,0.330285,335.0
3,,0.606084,0.072054,0.0,0.566919,0.404539,0.387933,0.460886,567.0
4,,0.589379,0.204994,0.0,0.524709,0.373232,0.372114,0.441706,572.0
Mean,,0.6668702000000001,0.30998460000000005,0.0,0.6055238000000001,0.44075980000000003,0.3000904,0.3891284,525.6
