fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.657894,0.358101,0.0,0.577725,0.471279,0.72016,0.703243,1157.0
1,,0.806502,0.638632,0.0,0.716645,0.593134,0.388728,0.453724,1270.0
2,,0.75701,0.539955,0.0,0.663204,0.546001,0.499677,0.538025,1228.0
3,,0.461434,0.033751,0.0,0.465141,0.377958,0.532112,0.678446,513.0
4,,0.650719,0.341762,0.0,0.599026,0.487258,0.751507,0.70967,1084.0
Mean,,0.6667118000000001,0.3824402,0.0,0.6043482,0.49512600000000007,0.5784368000000001,0.6166216,1050.4
