fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.881323,0.746952,0.0,0.790483,0.663324,0.2839,0.415133,1157.0
1,,0.817705,0.529516,0.0,0.725152,0.603738,0.506106,0.598582,1270.0
2,,0.869302,0.714311,0.0,0.78565,0.658397,0.310301,0.450828,1228.0
3,,0.830462,0.56479,0.0,0.756575,0.623513,0.23967,0.392539,513.0
4,,0.829691,0.570237,0.0,0.723503,0.602679,0.490659,0.58022,1084.0
Mean,,0.8456966000000001,0.6251612,0.0,0.7562726,0.6303302000000001,0.3661272,0.48746039999999996,1050.4
