fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.94038,0.846308,0.0,0.939613,0.790766,0.15435,0.315567,672.0
1,,0.869733,0.532988,0.0,0.87436,0.684488,0.489378,0.586713,557.0
2,,0.93243,0.819107,0.0,0.930825,0.776454,0.179938,0.341307,665.0
3,,0.940401,0.844482,0.0,0.940567,0.789706,0.142895,0.305918,533.0
4,,0.896596,0.538615,0.0,0.902908,0.741025,0.488584,0.58336,285.0
Mean,,0.9159079999999999,0.7163,0.0,0.9176546000000002,0.7564877999999999,0.291029,0.426573,542.4
