Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Ionizable_Lipid_to_mRNA_weight_ratio,Dose/Cells,Num_tails,Num_carbon_in_tail,MolWt,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB
6.5,1.0,26.6,24.2,5.48078643578644,18.269288119288134,5.0,12,1519.274000000001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
23.80952381,23.80952381,47.61904762,4.761904762,10.82833474,27.070836850000003,2.0,6,763.161,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56.49717514,0.0,43.50282486,0.0,30.57639098,305.76390979999996,5.0,18,2033.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
56.49717514,0.0,43.50282486,0.0,33.93889724,339.38897240000006,3.0,16,1354.162,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
46.3,9.4,42.7,1.6,14.826353691613562,118.6108295329085,2.0,6,355.56700000000006,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
46.3,9.4,42.7,1.6,33.211745781922716,265.6939662553817,10.0,12,2953.7029999999995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
35.0,16.0,46.5,2.5,10.0,20.0,2.0,5,434.62100000000027,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
56.49717514,0.0,43.50282486,0.0,27.61423559,276.1423559,3.0,14,1101.808,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,15.0,30.0,3.0,20.0,50.0,9.0,12,2875.333999999996,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35.0,16.0,46.5,2.5,10.0,20.0,2.0,5,448.64800000000025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,2.0,12,554.9700000000005,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,2.0,9,540.9430000000004,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35.0,16.0,46.5,2.5,10.0,20.0,2.0,7,602.9050000000002,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17.3,12.5,24.2,1.0,10.0,30.0,2.0,12,583.0240000000002,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40.0,19.45325940860216,37.432367774473065,1.7367870000000007,10.0,30.0,2.0,13,578.9290000000003,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
