epoch,step,train_loss_epoch,train_loss_step,val/mae,val/rmse,val_loss
0,4,,,0.7160618305206299,0.7172213196754456,0.7160618305206299
0,4,0.9615580439567566,,,,
1,9,,,0.5412520170211792,0.5430701375007629,0.5412520170211792
1,9,0.527197003364563,,,,
2,14,,,0.6244601011276245,0.6253207325935364,0.6244601011276245
2,14,0.6619860529899597,,,,
3,19,,,1.1062990427017212,1.1107593774795532,1.1062990427017212
3,19,0.49880748987197876,,,,
4,24,,,0.36673668026924133,0.36919116973876953,0.36673668026924133
4,24,0.6907670497894287,,,,
5,29,,,0.32073551416397095,0.3246432840824127,0.32073551416397095
5,29,0.4094853699207306,,,,
6,34,,,0.294437438249588,0.29904884099960327,0.2944374084472656
6,34,0.22686845064163208,,,,
7,39,,,0.2703842222690582,0.27273130416870117,0.2703842222690582
7,39,0.1951112151145935,,,,
8,44,,,0.1091320812702179,0.1145053505897522,0.1091320812702179
8,44,0.29166001081466675,,,,
9,49,,0.16246001422405243,,,
9,49,,,0.15685440599918365,0.16079173982143402,0.15685439109802246
9,49,0.0971352607011795,,,,
10,54,,,0.17333653569221497,0.17770539224147797,0.17333655059337616
10,54,0.1250975877046585,,,,
11,59,,,0.05055924132466316,0.07406232506036758,0.050559237599372864
11,59,0.15793566405773163,,,,
12,64,,,0.10698939859867096,0.11429443210363388,0.10698941349983215
12,64,0.09841801226139069,,,,
13,69,,,0.02878590300679207,0.03306494280695915,0.02878590300679207
13,69,0.1143791675567627,,,,
14,74,,,0.02212480641901493,0.030674591660499573,0.022124793380498886
14,74,0.07737919688224792,,,,
15,79,,,0.023700430989265442,0.030668970197439194,0.02370043285191059
15,79,0.07092491537332535,,,,
16,84,,,0.024706952273845673,0.036438025534152985,0.02470695599913597
16,84,0.06763756275177002,,,,
17,89,,,0.051373399794101715,0.0562669038772583,0.05137339234352112
17,89,0.06478075683116913,,,,
18,94,,,0.027413537725806236,0.038679786026477814,0.02741355076432228
18,94,0.0709296315908432,,,,
19,99,,0.13238872587680817,,,
19,99,,,0.05767437815666199,0.062259741127491,0.05767437443137169
19,99,0.06985103338956833,,,,
20,104,,,0.04643700644373894,0.052988432347774506,0.04643700644373894
20,104,0.0729910135269165,,,,
21,109,,,0.07606612145900726,0.07973987609148026,0.07606612890958786
21,109,0.07730719447135925,,,,
22,114,,,0.06079665198922157,0.06585206836462021,0.06079666689038277
22,114,0.0801117867231369,,,,
23,119,,,0.05535168573260307,0.05936601758003235,0.05535168945789337
23,119,0.08408801257610321,,,,
24,124,,,0.023186922073364258,0.03556890785694122,0.02318691276013851
24,124,0.07589610666036606,,,,
25,129,,,0.05556667596101761,0.05967427045106888,0.05556667596101761
25,129,0.07096999883651733,,,,
26,134,,,0.036326419562101364,0.04759780690073967,0.03632643073797226
26,134,0.07146318256855011,,,,
27,139,,,0.037275735288858414,0.04178229346871376,0.03727574273943901
27,139,0.06580480933189392,,,,
28,144,,,0.025845976546406746,0.031311098486185074,0.025845976546406746
28,144,0.06077200174331665,,,,
29,149,,0.11488202214241028,,,
29,149,,,0.019903654232621193,0.029378673061728477,0.01990365795791149
29,149,0.05722760409116745,,,,
30,154,,,0.02930033951997757,0.03233441710472107,0.02930033765733242
30,154,0.06245674192905426,,,,
31,159,,,0.02575935609638691,0.029210511595010757,0.025759361684322357
31,159,0.057581547647714615,,,,
32,164,,,0.024789417162537575,0.028730139136314392,0.024789420887827873
32,164,0.05843491852283478,,,,
33,169,,,0.029022162780165672,0.03277907520532608,0.029022160917520523
33,169,0.05378367751836777,,,,
34,174,,,0.022300509735941887,0.028592169284820557,0.022300509735941887
34,174,0.056186504662036896,,,,
35,179,,,0.024392498657107353,0.028879426419734955,0.024392491206526756
35,179,0.05321057513356209,,,,
36,184,,,0.02799117937684059,0.03163696452975273,0.02799117937684059
36,184,0.05742926895618439,,,,
37,189,,,0.032269325107336044,0.03594059869647026,0.03226931393146515
37,189,0.0540233738720417,,,,
38,194,,,0.018062202259898186,0.023899808526039124,0.018062209710478783
38,194,0.05577036738395691,,,,
39,199,,0.07522550225257874,,,
39,199,,,0.018006717786192894,0.023741915822029114,0.01800673082470894
39,199,0.05856490135192871,,,,
40,204,,,0.021758191287517548,0.030325917527079582,0.0217581856995821
40,204,0.05515119433403015,,,,
41,209,,,0.03275899216532707,0.03627712279558182,0.03275899961590767
41,209,0.06029839068651199,,,,
42,214,,,0.03668973594903946,0.040151674300432205,0.03668972849845886
42,214,0.055448949337005615,,,,
43,219,,,0.022414198145270348,0.027825795114040375,0.0224141888320446
43,219,0.0535200834274292,,,,
44,224,,,0.0226928498595953,0.02736247330904007,0.022692840546369553
44,224,0.05239510536193848,,,,
45,229,,,0.019051773473620415,0.026464499533176422,0.019051771610975266
45,229,0.05173564329743385,,,,
46,234,,,0.01949395425617695,0.025771329179406166,0.019493956118822098
46,234,0.05481991171836853,,,,
47,239,,,0.020813439041376114,0.025419631972908974,0.02081342600286007
47,239,0.05520561337471008,,,,
48,244,,,0.028086623176932335,0.03145157918334007,0.02808661386370659
48,244,0.056585315614938736,,,,
49,249,,0.08312822878360748,,,
49,249,,,0.024199750274419785,0.028010554611682892,0.024199752137064934
49,249,0.051166076213121414,,,,
