fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.25944358187148225,-0.1930319643560292,0.26410196237805644,0.0008522822629573247,0.02583753744047618,112.0,
1,0.45312789601113246,-0.06343035323960367,0.36226725369690943,0.0007449664426271847,0.024051119351032442,113.0,
2,0.4110912244469704,-0.05408014282826357,0.33153493371607595,0.0007307568228858621,0.02390591166666666,110.0,
3,0.0589206505054915,-6.145700889078905,-0.04754437587405289,0.004826682416021086,0.06554622310541311,117.0,
4,0.33394486386666883,-0.041080130652315194,0.33325190380366565,0.0007124596644477787,0.02319894586206895,116.0,
Mean,0.3033056433403491,-1.2994646960310234,0.24872233554413095,0.0015734295217878474,0.032507947485131465,113.6,
