fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.34493121782408653,0.10131743379238112,0.3339583747784261,0.0032969336541066895,0.03250758783870969,31.0,
1,0.6170134747737128,0.15350528175817213,0.3782033648686884,0.004992785031108645,0.043459933442857146,28.0,
2,0.6064856292142473,0.2012559753352534,0.43474896506916477,0.005601300268202594,0.04663352808400001,25.0,
3,0.5157616717586888,-0.3442069656324038,0.4102314188020909,0.008313107441356783,0.0854649365,29.0,
4,0.5101167090087846,-0.15476200776162075,0.5172491818836011,0.004484430815793906,0.03625325423703704,27.0,
Mean,0.5188617405159041,-0.008578056501643583,0.4148782610803942,0.005337711442113723,0.04886384802052078,28.0,
