fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.31056295089976105,0.08060501770330997,0.3950161541883927,0.0008718511797188614,0.02349486142857144,56.0,
1,0.16882529472627217,-0.0614935019305578,0.1957468617418014,0.0008764180999179308,0.02385795508474577,59.0,
2,0.29414699802668065,0.014633869930283705,0.2345584697479929,0.0009433224048611358,0.024224802500000017,60.0,
3,0.21479531625076306,-1.3390741271563327,0.15234038533655286,0.0022543869265294644,0.04020807678571429,56.0,
4,0.2838910587835805,0.030785678614381418,0.2573267284884184,0.0009746118219470198,0.02428850403508773,57.0,
Mean,0.2544443237374115,-0.2549086125677831,0.24699771990063163,0.0011841180865948824,0.02721483996682385,57.6,
