fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.2910882448040558,0.014075720025757743,0.2426565605822372,0.0017061797647862334,0.03345294878787879,66.0,
1,0.19851420853488214,0.01830669261325879,0.06149940241634486,0.001604409211326092,0.031653954029850745,67.0,
2,0.28577625809807217,0.005746504762978666,0.22164524319242412,0.0016078296471242115,0.031837556571428574,70.0,
3,0.18593748260529527,-2.5814373375460256,0.14894859909825248,0.003813616198316169,0.05643111523076921,65.0,
4,0.39781871230723087,0.07853120642991573,0.3531132810709097,0.0014970430322700488,0.03026167720588236,68.0,
Mean,0.2718269812699073,-0.49295544274282294,0.20557261727203366,0.002045815570764551,0.03672745036516194,67.2,
