fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.7983719478433381,0.23368838155958305,0.9397469513494348,0.014315681290160911,0.09977616890833331,24.0,
1,0.78438544511346,0.40115253765964665,0.9255375592930198,0.01350900867862967,0.094934646325,24.0,
2,0.9426634891533264,0.5090717728776961,0.9422480730040762,0.012463452059743033,0.09168412646875002,16.0,
3,0.6629786373012727,0.21207445796995517,0.9049800238368786,0.01670829190183425,0.10995751782499998,24.0,
4,0.8348792928281634,0.45817510537680683,0.9056854912168809,0.012283542361908631,0.0889812941625,24.0,
Mean,0.804655762447912,0.3628324510887376,0.923639619740058,0.0138559952584553,0.09706675073791667,22.4,
