fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.8960099386607889,0.1776737213539824,0.8828813713995932,0.04209930419690896,0.17144634424736846,19.0,
1,0.8494750489588151,0.26950636324671673,0.7612995851166529,0.04396755409789953,0.17765685131666667,18.0,
2,0.9251100121433217,0.2740578722195687,0.6862450236920773,0.040298383275826834,0.15386342946842105,19.0,
3,0.7966088053873841,-0.021531657149355787,0.5941175864313475,0.0474189083658559,0.18320623308,20.0,
4,0.6360438989913308,0.1417943678241388,0.3973445666564063,0.03093976121652022,0.14476426936875,16.0,
Mean,0.8206495408283281,0.16830013349901016,0.6643776266592154,0.040944782230602286,0.16618742549624124,18.4,
