fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.3301492313062667,-0.09191398453705824,0.2779216744538445,0.0005105967033309541,0.015386597568305982,366.0,
1,0.2324315330774822,-0.28477421164009686,0.28733281003254013,0.0006602986555569963,0.017079262119565192,368.0,
2,0.25831101270875373,-0.1178669524305378,0.26775124132934514,0.0005501878838853453,0.014748840710382488,366.0,
3,0.09273128121033918,-3.5304319612303603,0.15515047342893626,0.002006558334526241,0.04196029773224039,366.0,
4,0.3085741866147923,-0.04402289476884724,0.25926600267467076,0.0004882020523777998,0.014985016393442602,366.0,
Mean,0.24443944898352682,-0.81380200092138,0.24948444038386736,0.0008431687259354674,0.02083200290478733,366.4,
