fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.41015594814827,0.16822790180140634,0.001135087110767533,0.34627176509751817,0.2927432390085289,0.03590035915713098,60,
1,0.35756042533472476,0.1278494577655493,8.322713582051047e-07,0.3754712863069367,0.29764906403025077,0.027146898058279224,180,
2,0.2693912345154437,0.0725716372337548,0.0008572889085329165,0.3264163590550861,0.25481475463078496,0.027062870542026985,150,
3,0.39361356771102013,0.15493164068619783,6.257825094245982e-07,0.3604963023951665,0.2950696965999189,0.02722002307131093,150,
4,0.26459159561492346,0.07000871247005118,0.0003315392936609217,0.35149058261312277,0.285096886445495,0.027495173526003367,180,
