fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.4270494495619731,0.18237123237118422,2.6976114949866412e-05,0.4915660695745094,0.3410650873536681,0.02646097140095394,90,
1,0.47826650895236217,0.22873885358547993,2.79813370399061e-06,0.5050703009968633,0.3466453061674659,0.026187600357182487,87,
2,0.30286312395611553,0.0917260718524574,0.01025015911673539,0.30744578527744026,0.21487718754197774,0.026339792426656797,71,
3,0.4391855461866223,0.19288394397924175,0.00012732210306187598,0.46080363788985984,0.3089398503592763,0.025642218571272676,71,
4,0.3800822692392507,0.14446253139005827,0.014237145613119125,0.40435824836833595,0.2901045415815718,0.029640249899472226,41,
