fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.7752894234057105,0.6010736900447591,1.3926331882395378e-13,0.7648265607532991,0.5929799245090956,0.05641487299209307,62,
1,0.7807521757270609,0.6095739599025394,7.249784715535555e-14,0.7925788915048048,0.608622652998829,0.05436345154043847,62,
2,0.735387374572604,0.5407945906807873,9.976664007586627e-12,0.7338729710930271,0.5439797872740127,0.05566254694320385,62,
3,0.7273384115501905,0.5290211649163543,2.1544001967528887e-11,0.72602815993321,0.5359557512861977,0.05614347644459892,62,
4,0.767947724063683,0.5897437068945905,3.2556162107646027e-13,0.7361236568337781,0.5458300640018082,0.053819684158072034,62,
