fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.3681923200359148,0.1355655845334295,0.013929662648098648,0.40089746972288676,0.3285958796759507,0.06833512365591599,44,
1,0.45987087817913586,0.2114812245972496,0.001685968350821252,0.3892822176620308,0.31762040840214206,0.06329956084982837,44,
2,0.44915072664074557,0.20173637524190974,0.002225695875232285,0.42571471172484804,0.3526740163315734,0.0636325611842403,44,
3,0.4512846909276984,0.20365787226570828,0.0021074783583718377,0.449404565996733,0.3740481991395475,0.06336270749171537,44,
4,0.46475139313129815,0.21599385741748245,0.0014812924833924293,0.43334364784630247,0.3597987439342314,0.06311150238118068,44,
