fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.6678257924197017,0.44599128902100255,0.07031872937641911,0.6747477697966319,0.44474958999666075,0.044416564155214944,8,insufficient_data
1,0.21977247642611275,0.048299941394466285,0.4134419535065379,0.31451189258370293,0.2386261088503789,0.03419529522778718,16,
2,0.5125227164412046,0.26267953486827145,0.010444997308466474,0.44732004320069657,0.3476986962793841,0.037246050558654036,24,
3,0.5084300008294896,0.2585010657434748,0.011184856951026265,0.42611375967118204,0.32425833473245935,0.03667203903014007,24,
4,0.5207439291357534,0.27117423973174254,0.009080690348606398,0.5074045132009877,0.3711390578263089,0.036925785369589514,24,
