fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,-0.672016599588444,0.45160631012241503,0.016677825673749227,-0.7229568912920511,-0.6599663291074443,0.0325165899980815,12,
2,-0.6679700906393032,0.446184041988679,0.017596470348425233,-0.5051765231105605,-0.4005551702879947,0.029253095418085844,12,
3,-0.6704212914360062,0.4494647080107223,0.01703568169934419,-0.5659302574320056,-0.5079850199442941,0.030162296730838648,12,
4,-0.6683317771165819,0.4466673643038085,0.01751288372955768,-0.5659302574320056,-0.5079850199442941,0.02881326268535391,12,
